Age,Gender,Marital_Status,Education,Employment_Status,Years_Employed,Annual_Income,Credit_Score,Loan_Amount,Existing_Debt,Housing_Status,Years_At_Residence,Dependents,Num_Credit_Cards,Previous_Defaults,Debt_To_Income_Ratio,Approval_Status
38,Female,Divorced,Post Graduate,Self-Employed,4.1,102478.0,605.0,18551.0,0.0,Mortgaged,7.6,3,7,0,0.181,Approved
55,Male,Married,Graduate,Salaried,17.6,77827.0,689.0,1000.0,16743.0,Rented,6.8,3,3,0,0.228,Approved
35,Male,Single,Graduate,Business Owner,2.7,81453.0,634.0,16270.0,10769.0,Living with Family,7.8,1,4,0,0.332,Rejected
33,Female,Single,Post Graduate,Salaried,,106989.0,564.0,20206.0,27029.0,Living with Family,1.6,0,3,3,0.441,Rejected
41,Female,Single,High School,Salaried,15.0,68194.0,746.0,6518.0,6295.0,Living with Family,1.2,3,3,0,0.188,Approved
64,Female,Married,Graduate,Salaried,1.4,101263.0,633.0,29947.0,0.0,Owned,4.2,4,0,0,0.296,Approved
46,Female,Married,Graduate,Self-Employed,6.5,89321.0,596.0,1000.0,28900.0,Mortgaged,5.2,4,1,2,0.335,Rejected
38,Female,Married,High School,Salaried,1.1,104129.0,521.0,21122.0,15630.0,Owned,4.2,4,2,2,0.353,Rejected
41,Male,Married,Doctorate,Salaried,0.0,94496.0,744.0,22328.0,16908.0,Rented,5.0,1,1,0,0.415,Approved
34,Male,Single,Graduate,Salaried,2.1,23423.0,694.0,7020.0,5926.0,Living with Family,8.8,4,6,0,0.553,Rejected
50,Female,Married,Graduate,Salaried,3.1,69083.0,595.0,17655.0,21743.0,Living with Family,3.3,0,7,3,0.57,Rejected
36,Female,Divorced,High School,Salaried,3.4,49226.0,644.0,7073.0,0.0,Living with Family,6.4,1,1,0,0.144,Rejected
45,Female,Widowed,Doctorate,Self-Employed,4.5,94159.0,718.0,17440.0,2378.0,Mortgaged,5.6,3,5,0,0.21,Approved
37,Female,Married,Post Graduate,Salaried,6.0,116495.0,741.0,12796.0,20857.0,Mortgaged,4.3,1,4,0,0.289,Approved
35,Male,Single,High School,Self-Employed,0.0,39247.0,717.0,14804.0,15984.0,Owned,6.3,0,6,0,0.784,Approved
64,Male,Single,Graduate,Salaried,7.8,57051.0,730.0,9530.0,,Rented,1.7,0,6,0,0.491,Approved
36,Female,Single,High School,Salaried,12.1,52247.0,659.0,9578.0,12892.0,Mortgaged,1.1,4,6,0,0.43,Approved
24,Male,Married,Post Graduate,Self-Employed,12.7,125204.0,592.0,7831.0,11010.0,Rented,5.3,2,7,0,0.15,Approved
38,Female,Single,Graduate,Self-Employed,4.7,56936.0,715.0,20575.0,16638.0,Mortgaged,0.0,0,4,0,0.654,Approved
44,Female,Divorced,High School,Salaried,10.5,67120.0,736.0,29806.0,16319.0,Rented,5.5,3,7,0,0.687,Approved
25,Male,Married,Graduate,Self-Employed,2.6,96576.0,576.0,35288.0,11417.0,Living with Family,0.6,1,3,0,0.484,Rejected
34,Female,Married,Post Graduate,Business Owner,4.3,101815.0,661.0,23214.0,17767.0,Owned,8.6,1,0,2,0.403,Rejected
28,Female,Single,Graduate,Salaried,8.0,31619.0,574.0,14753.0,24664.0,Rented,2.8,4,2,2,1.247,Rejected
43,Female,Married,High School,Self-Employed,4.3,44173.0,603.0,23778.0,4711.0,Rented,8.4,2,5,1,0.645,Rejected
53,Male,Married,Doctorate,Salaried,0.0,79249.0,694.0,17970.0,6596.0,Living with Family,3.4,0,0,0,0.31,Approved
64,Female,Married,High School,Unemployed,10.2,8000.0,754.0,11724.0,0.0,Owned,3.2,4,6,0,1.465,Rejected
38,Male,Single,Graduate,Salaried,1.9,58137.0,790.0,32572.0,1388.0,Rented,6.6,0,6,0,0.584,Approved
59,Male,Divorced,Graduate,Retired,3.4,8000.0,665.0,23631.0,10681.0,Mortgaged,4.9,3,1,0,4.288,Rejected
30,Male,Single,High School,Self-Employed,11.3,65021.0,564.0,8154.0,23196.0,Owned,3.8,0,6,2,0.482,Rejected
56,Female,Single,High School,Self-Employed,8.7,56964.0,725.0,23517.0,23602.0,Owned,2.8,1,6,0,0.827,Approved
46,Female,Widowed,High School,Salaried,6.9,46463.0,549.0,20048.0,8102.0,Rented,2.8,4,2,0,0.606,Rejected
55,Female,Single,High School,Self-Employed,0.0,16430.0,563.0,6430.0,17773.0,Mortgaged,11.1,0,7,3,1.473,Rejected
54,Female,Single,Graduate,Salaried,0.2,90281.0,553.0,15545.0,8410.0,Rented,0.0,4,4,0,0.265,Approved
44,Male,Married,Post Graduate,Salaried,8.0,75970.0,571.0,14365.0,10936.0,Owned,0.4,1,3,0,0.333,Rejected
32,Female,Married,High School,Salaried,9.2,81036.0,725.0,1000.0,31419.0,Owned,7.5,1,4,2,0.4,Approved
44,Male,Single,Post Graduate,Self-Employed,7.3,79306.0,508.0,2206.0,9068.0,Rented,7.3,4,7,0,0.142,Rejected
58,Female,Single,Graduate,Business Owner,,101508.0,813.0,24717.0,246.0,Owned,,3,5,0,0.246,Approved
64,Male,Single,High School,Retired,3.5,53670.0,700.0,8449.0,20090.0,Owned,0.0,1,4,2,0.532,Rejected
62,Female,Married,Graduate,Salaried,7.1,73397.0,671.0,20237.0,13677.0,Owned,7.8,3,5,1,0.462,Approved
29,Male,Single,High School,Unemployed,0.0,9885.0,705.0,26366.0,8699.0,Mortgaged,0.9,2,5,0,3.547,Rejected
47,Female,Married,Graduate,Unemployed,6.5,66233.0,388.0,1000.0,18861.0,Mortgaged,2.5,0,1,3,0.3,Rejected
25,Female,Divorced,Graduate,Unemployed,0.0,33302.0,606.0,29481.0,25567.0,Rented,4.3,1,4,0,1.653,Rejected
51,Male,Single,Graduate,Business Owner,0.7,57962.0,572.0,13441.0,12963.0,Rented,0.8,1,5,2,0.456,Rejected
65,Male,Single,Post Graduate,Salaried,6.9,82379.0,670.0,18472.0,719.0,Owned,6.8,2,1,1,0.233,Rejected
23,Female,Single,High School,Unemployed,,32179.0,710.0,32433.0,4202.0,Owned,4.1,4,6,0,1.138,Rejected
50,Female,Single,Post Graduate,Self-Employed,7.7,97664.0,670.0,23670.0,9079.0,Rented,1.4,2,0,1,0.335,Rejected
63,Male,Single,High School,Business Owner,0.4,26482.0,652.0,13394.0,0.0,Owned,1.6,0,0,0,0.506,Rejected
59,Male,Married,High School,Salaried,0.0,95896.0,455.0,10191.0,15489.0,Owned,7.9,3,3,2,0.268,Rejected
38,Male,Single,High School,Salaried,6.0,66740.0,727.0,10953.0,21906.0,Owned,3.2,2,4,0,0.492,Approved
25,Female,Married,Post Graduate,Salaried,0.0,78714.0,573.0,9907.0,0.0,Rented,5.8,1,0,0,0.126,Rejected
62,Female,Married,Graduate,Self-Employed,10.7,78622.0,497.0,26360.0,9915.0,Rented,4.0,1,3,3,0.461,Rejected
62,Male,Married,Doctorate,Salaried,0.6,63974.0,800.0,19858.0,14965.0,Mortgaged,0.0,3,1,0,0.544,Approved
47,Female,Single,Post Graduate,Unemployed,17.2,68713.0,554.0,16885.0,7394.0,Owned,6.2,2,7,0,0.353,Rejected
65,Female,Single,Graduate,Salaried,1.2,77786.0,664.0,13027.0,5947.0,Rented,7.2,2,5,0,0.244,Approved
21,Female,Widowed,Post Graduate,Salaried,8.3,81168.0,773.0,21553.0,17640.0,Owned,9.5,0,7,0,0.483,Approved
48,Male,Single,Doctorate,Salaried,2.3,102495.0,732.0,1000.0,4565.0,Mortgaged,0.0,0,2,0,0.054,Approved
22,Male,Married,Post Graduate,Salaried,5.2,97956.0,723.0,31763.0,0.0,Rented,0.0,1,4,0,0.324,Approved
63,Male,Married,Graduate,Salaried,6.9,58098.0,609.0,12588.0,15405.0,Owned,5.9,3,2,0,0.482,Rejected
51,Male,Married,Post Graduate,Business Owner,10.3,117748.0,813.0,6430.0,8514.0,Mortgaged,2.2,0,3,0,0.127,Approved
62,Male,Single,High School,Retired,11.1,48905.0,560.0,25319.0,8086.0,Rented,0.0,0,4,0,0.683,Rejected
46,Male,Single,Post Graduate,Salaried,9.6,121957.0,757.0,25109.0,0.0,Rented,4.3,4,7,0,0.206,Approved
24,Male,Married,Doctorate,Salaried,11.2,124650.0,709.0,14332.0,996.0,Mortgaged,2.7,1,6,0,0.123,Approved
22,Female,Married,Graduate,Business Owner,2.9,81926.0,604.0,26947.0,,Mortgaged,0.2,0,2,0,0.419,Rejected
36,Male,Married,High School,Salaried,9.2,46667.0,635.0,24026.0,483.0,Mortgaged,3.8,4,2,0,0.525,Rejected
54,Female,Married,High School,Business Owner,4.3,61862.0,858.0,18419.0,16644.0,Mortgaged,5.7,2,3,0,0.567,Approved
27,Male,Divorced,Doctorate,Self-Employed,10.9,114951.0,590.0,1000.0,8486.0,Mortgaged,4.5,0,6,0,0.083,Approved
59,Female,Widowed,Post Graduate,Unemployed,6.6,46867.0,402.0,16138.0,15079.0,Owned,4.5,2,2,2,0.666,Rejected
31,Male,Married,Post Graduate,Salaried,9.1,94992.0,638.0,15079.0,16796.0,Mortgaged,5.3,0,0,0,0.336,Approved
43,Female,Single,Doctorate,Retired,7.5,94586.0,732.0,12761.0,4334.0,Mortgaged,0.0,1,1,0,0.181,Approved
30,Female,Married,Graduate,Retired,9.8,58796.0,743.0,11664.0,16085.0,Mortgaged,3.8,4,3,1,0.472,Approved
41,Male,Married,Post Graduate,Salaried,2.0,66010.0,677.0,21764.0,9006.0,Rented,4.7,3,7,0,0.466,Approved
41,Female,Married,High School,Self-Employed,0.0,77757.0,528.0,3796.0,15716.0,Rented,,2,5,0,0.251,Rejected
21,Male,Single,High School,Salaried,10.9,71361.0,704.0,25746.0,12504.0,Living with Family,1.5,1,2,0,0.536,Approved
46,Female,Married,Graduate,Salaried,12.7,70997.0,662.0,14547.0,22014.0,Rented,1.8,2,4,2,0.515,Rejected
56,Male,Single,Graduate,Retired,5.4,42637.0,699.0,7421.0,4926.0,Rented,3.1,3,6,0,0.29,Rejected
63,Male,Single,Graduate,Salaried,10.1,90263.0,739.0,12389.0,4522.0,Owned,6.7,3,2,0,0.187,Approved
35,Male,Divorced,Post Graduate,Salaried,0.0,77751.0,507.0,16791.0,8281.0,Rented,8.6,2,6,0,0.322,Rejected
60,Female,Married,High School,Salaried,2.9,73204.0,554.0,27981.0,13966.0,Mortgaged,8.0,0,5,0,0.573,Rejected
60,Male,Married,Post Graduate,Self-Employed,6.4,64161.0,628.0,21392.0,16051.0,Living with Family,0.0,4,5,1,0.584,Rejected
65,Female,Married,High School,Unemployed,0.0,30447.0,697.0,25631.0,19236.0,Living with Family,1.2,1,1,1,1.474,Rejected
37,Male,Married,Post Graduate,Self-Employed,0.0,66364.0,549.0,14431.0,6280.0,Owned,6.0,4,0,1,0.312,Rejected
59,Male,Single,High School,Self-Employed,6.8,86467.0,713.0,13090.0,0.0,Living with Family,7.9,4,3,0,0.151,Approved
46,Male,Married,Post Graduate,Salaried,3.0,88328.0,690.0,31712.0,5178.0,Rented,1.1,1,3,0,0.418,Approved
23,Female,Single,Graduate,Business Owner,4.3,57946.0,576.0,13760.0,3804.0,Rented,4.5,2,2,0,0.303,Rejected
33,Female,Married,Graduate,Salaried,4.0,85429.0,629.0,10070.0,1468.0,Mortgaged,0.6,3,7,0,0.135,Approved
51,Male,Single,High School,Salaried,0.0,75225.0,673.0,9152.0,7333.0,Mortgaged,4.8,1,1,0,0.219,Approved
28,Female,Widowed,High School,Self-Employed,4.9,47343.0,637.0,17654.0,0.0,Rented,2.1,3,2,0,0.373,Rejected
40,Male,Married,Graduate,Retired,5.9,42734.0,744.0,5243.0,4554.0,Owned,4.5,2,0,0,0.229,Approved
55,Male,Married,High School,Business Owner,3.1,23138.0,632.0,16648.0,1274.0,Rented,0.4,4,0,0,0.775,Rejected
27,Male,Single,High School,Self-Employed,3.5,71964.0,775.0,16475.0,0.0,Owned,0.0,4,2,0,0.229,Approved
43,Male,Married,Post Graduate,Salaried,5.0,51946.0,637.0,20320.0,0.0,Owned,13.3,4,5,0,0.391,Rejected
30,Male,Married,High School,Salaried,10.1,61220.0,697.0,1000.0,1162.0,Rented,4.2,1,4,0,0.035,Approved
45,Female,Married,High School,Self-Employed,5.5,22896.0,742.0,1000.0,13125.0,Rented,10.4,3,5,0,0.617,Rejected
31,Male,Married,Graduate,Self-Employed,0.0,93418.0,665.0,11060.0,6740.0,Living with Family,8.5,3,6,0,0.191,Approved
64,Female,Divorced,Graduate,Business Owner,0.0,96022.0,637.0,13745.0,9889.0,Rented,0.0,2,4,0,0.246,Approved
24,Female,Married,Graduate,Self-Employed,10.7,76032.0,689.0,4946.0,,Rented,5.1,0,3,0,0.162,Approved
64,Female,Married,Graduate,Salaried,2.6,86199.0,700.0,2684.0,18087.0,Living with Family,0.1,1,2,1,0.241,Approved
56,Female,Married,Graduate,Salaried,5.6,67660.0,725.0,18892.0,13011.0,Mortgaged,3.1,2,0,0,0.472,Approved
59,Female,Married,Graduate,Salaried,15.6,64195.0,447.0,12193.0,17245.0,Rented,0.0,4,2,1,0.459,Rejected
59,Male,Married,Graduate,Business Owner,9.2,50104.0,495.0,22278.0,15513.0,Living with Family,0.0,4,3,2,0.754,Rejected
29,Female,Married,High School,Retired,0.0,54256.0,476.0,2617.0,16710.0,Rented,1.4,4,1,2,0.356,Rejected
62,Male,Single,Post Graduate,Self-Employed,13.2,68711.0,748.0,14026.0,0.0,Rented,2.4,4,1,0,0.204,Approved
47,Female,Single,Graduate,Self-Employed,6.7,112508.0,523.0,30052.0,3381.0,Mortgaged,4.1,0,4,0,0.297,Rejected
64,Male,Single,Post Graduate,Self-Employed,7.8,61997.0,720.0,12324.0,14880.0,Mortgaged,0.9,4,3,0,0.439,Approved
60,Female,Divorced,Graduate,Salaried,7.5,89967.0,752.0,9749.0,4577.0,Rented,4.4,2,7,0,0.159,Approved
47,Female,Married,Graduate,Salaried,10.6,97508.0,752.0,23209.0,6956.0,Rented,7.4,0,6,0,0.309,Approved
37,Male,Single,Graduate,Salaried,5.6,45924.0,662.0,25967.0,13774.0,Rented,4.8,0,6,0,0.865,Rejected
26,Female,Married,Post Graduate,Retired,0.0,57906.0,505.0,9283.0,10879.0,Owned,3.8,1,3,0,0.348,Rejected
25,Male,Married,Graduate,Salaried,7.6,67701.0,672.0,9944.0,9032.0,Owned,5.0,1,5,0,0.28,Rejected
38,Male,Divorced,Graduate,Self-Employed,0.0,123687.0,808.0,22788.0,7017.0,Mortgaged,0.0,0,7,0,0.241,Approved
57,Female,Widowed,Post Graduate,Salaried,15.1,88174.0,586.0,17700.0,19451.0,Owned,6.9,1,4,1,0.421,Approved
43,Male,Divorced,Graduate,Self-Employed,4.2,44293.0,866.0,17903.0,3668.0,Mortgaged,0.4,2,2,0,0.487,Approved
42,Male,Divorced,Graduate,Salaried,5.7,78981.0,768.0,17130.0,11508.0,Owned,8.7,1,5,0,0.363,Approved
32,Male,Single,High School,Retired,2.6,23485.0,527.0,14544.0,14717.0,Owned,6.3,3,0,2,1.246,Rejected
46,Male,Single,High School,Salaried,7.7,58822.0,690.0,24023.0,13256.0,Rented,5.7,3,4,0,0.634,Approved
49,Female,Married,Post Graduate,Retired,8.3,65281.0,729.0,27497.0,13950.0,Rented,5.8,1,6,0,0.635,Approved
65,Female,Married,High School,Self-Employed,2.6,60664.0,623.0,5732.0,9837.0,Rented,4.0,0,6,0,0.257,Approved
53,Female,Single,High School,Salaried,8.3,50368.0,633.0,22984.0,17349.0,Owned,1.6,1,6,0,0.801,Rejected
48,Male,Married,High School,Business Owner,6.3,53140.0,850.0,14605.0,14489.0,Owned,1.2,3,4,0,0.547,Approved
61,Male,Single,Doctorate,Self-Employed,5.5,111373.0,774.0,3426.0,10637.0,Owned,9.3,1,2,1,0.126,Approved
40,Female,Single,Graduate,Salaried,2.2,72183.0,641.0,6681.0,10674.0,Owned,4.3,2,1,0,0.24,Approved
63,Female,Single,Graduate,Business Owner,17.6,88348.0,625.0,11315.0,11012.0,Owned,0.7,4,3,0,0.253,Approved
37,Male,Divorced,Post Graduate,Self-Employed,11.9,51061.0,527.0,24523.0,16549.0,Mortgaged,5.6,3,4,0,0.804,Rejected
26,Male,Married,Graduate,Self-Employed,9.6,80833.0,779.0,5692.0,5289.0,Owned,5.0,3,2,2,0.136,Approved
39,Female,Married,Post Graduate,Business Owner,11.6,87968.0,787.0,1000.0,17530.0,Rented,3.0,0,1,0,0.211,Approved
26,Female,Married,Post Graduate,Self-Employed,7.5,86761.0,807.0,12617.0,0.0,Mortgaged,1.3,3,6,0,0.145,Approved
26,Male,Married,Graduate,Salaried,4.3,35673.0,621.0,10703.0,12502.0,Owned,6.2,1,4,0,0.65,Approved
60,Female,Married,Post Graduate,Salaried,0.0,83990.0,620.0,24636.0,12447.0,Rented,6.8,2,3,0,0.442,Rejected
56,Male,Married,Doctorate,Salaried,0.0,94476.0,592.0,17312.0,7364.0,Mortgaged,5.0,3,6,0,0.261,Rejected
30,Male,Single,High School,Self-Employed,16.8,59988.0,386.0,21412.0,13633.0,Mortgaged,4.2,4,7,0,0.584,Rejected
58,Female,Married,High School,Salaried,11.8,47671.0,536.0,11459.0,3490.0,Rented,1.7,3,5,1,0.314,Rejected
24,Male,Single,Post Graduate,Salaried,7.0,106289.0,724.0,4041.0,2617.0,Rented,5.4,1,6,0,0.063,Approved
33,Male,Married,Graduate,Business Owner,0.0,58562.0,672.0,26809.0,521.0,Rented,2.1,2,2,0,0.467,Approved
52,Female,Married,Graduate,Salaried,9.2,89664.0,585.0,9692.0,7697.0,Living with Family,0.2,1,6,1,0.194,Rejected
34,Female,Single,High School,Salaried,4.6,75989.0,754.0,20827.0,17246.0,Mortgaged,7.4,2,5,0,0.501,Approved
53,Male,Married,Post Graduate,Unemployed,9.5,44570.0,609.0,11688.0,18794.0,Mortgaged,0.9,3,4,0,0.684,Rejected
60,Female,Married,Post Graduate,Business Owner,0.4,99825.0,744.0,20918.0,8234.0,Rented,0.0,4,0,0,0.292,Approved
23,Female,Married,Doctorate,Business Owner,3.6,93505.0,763.0,17718.0,10442.0,Rented,7.9,1,4,0,0.301,Approved
22,Female,Single,Graduate,Salaried,10.4,85853.0,769.0,16153.0,24243.0,Living with Family,0.0,1,5,0,0.471,Approved
63,Female,Single,Doctorate,Self-Employed,15.6,84194.0,702.0,18719.0,5654.0,Rented,2.8,4,1,0,0.289,Approved
44,Female,Single,Graduate,Retired,2.7,52358.0,577.0,12830.0,3592.0,Mortgaged,0.7,0,2,0,0.314,Rejected
43,Male,Divorced,Graduate,Salaried,1.0,67287.0,568.0,1000.0,16274.0,Rented,1.8,1,6,0,0.257,Rejected
41,Male,Divorced,Graduate,Salaried,11.1,74461.0,500.0,17600.0,4781.0,Mortgaged,10.7,4,4,0,0.301,Rejected
40,Female,Single,Graduate,Salaried,0.0,71862.0,743.0,25309.0,1246.0,Owned,3.7,4,1,0,0.37,Approved
52,Female,Married,Graduate,Unemployed,0.1,22532.0,498.0,14601.0,15927.0,Mortgaged,5.1,4,6,0,1.355,Rejected
47,Male,Married,High School,Salaried,7.3,49628.0,658.0,12178.0,19836.0,Owned,6.4,4,6,0,0.645,Rejected
28,Male,Widowed,Graduate,Self-Employed,16.4,88609.0,715.0,17350.0,5043.0,Rented,2.1,1,1,0,0.253,Approved
49,Female,Single,Post Graduate,Self-Employed,1.8,69198.0,579.0,23813.0,8720.0,Rented,7.2,0,0,0,0.47,Rejected
51,Male,Married,High School,Retired,4.2,34829.0,659.0,12471.0,16083.0,Living with Family,5.1,4,5,0,0.82,Rejected
26,Male,Married,Post Graduate,Salaried,6.6,69787.0,724.0,1549.0,2923.0,Owned,6.3,2,0,0,0.064,Approved
37,Female,Single,Graduate,Self-Employed,3.6,55959.0,535.0,16422.0,24485.0,Mortgaged,1.8,1,5,2,0.731,Rejected
56,Female,Single,High School,Retired,0.0,21513.0,691.0,18281.0,20579.0,Mortgaged,5.3,2,4,0,1.806,Rejected
48,Female,Single,Graduate,Salaried,10.0,87127.0,545.0,16567.0,7122.0,Mortgaged,4.0,4,6,2,0.272,Rejected
27,Female,Married,High School,Self-Employed,6.9,47127.0,645.0,10549.0,0.0,Owned,7.4,2,0,0,0.224,Approved
22,Male,Married,Doctorate,Salaried,7.8,78514.0,615.0,18010.0,0.0,Mortgaged,2.4,3,7,0,0.229,Approved
47,Female,Married,Doctorate,Salaried,5.3,92113.0,683.0,12923.0,4849.0,Rented,10.1,2,0,0,0.193,Approved
41,Male,Single,Graduate,Salaried,13.6,52103.0,671.0,11066.0,0.0,Mortgaged,5.0,2,3,0,0.212,Approved
64,Male,Divorced,Graduate,Salaried,3.5,52746.0,532.0,12428.0,21676.0,Rented,3.6,4,6,1,0.647,Rejected
44,Female,Single,High School,Salaried,0.6,77921.0,714.0,16557.0,1293.0,Owned,3.3,4,1,0,0.229,Rejected
62,Female,Widowed,Post Graduate,Business Owner,14.3,79284.0,473.0,17527.0,5751.0,Mortgaged,4.0,2,5,0,0.294,Rejected
30,Female,Single,High School,Salaried,0.0,50418.0,747.0,10377.0,11877.0,Living with Family,2.1,4,5,0,0.441,Approved
41,Male,Divorced,Post Graduate,Salaried,5.2,123395.0,567.0,16791.0,2397.0,Owned,6.0,3,7,0,0.155,Rejected
27,Female,Divorced,Doctorate,Self-Employed,5.6,96527.0,789.0,18437.0,9058.0,Owned,4.0,0,4,0,0.285,Approved
46,Female,Married,High School,Retired,5.4,35666.0,726.0,20017.0,14161.0,Living with Family,9.8,4,2,0,0.958,Rejected
29,Female,Married,Graduate,Salaried,0.0,29222.0,741.0,19337.0,33775.0,Owned,2.7,3,6,0,1.817,Rejected
43,Female,Single,Graduate,Salaried,0.1,68095.0,574.0,26724.0,12023.0,Mortgaged,3.6,4,1,0,0.569,Rejected
36,Male,Married,Graduate,Salaried,10.8,60901.0,677.0,21176.0,0.0,Mortgaged,2.7,3,6,0,0.348,Approved
29,Female,Married,High School,Unemployed,12.9,46650.0,641.0,33038.0,18518.0,Rented,9.6,4,1,1,1.105,Rejected
25,Female,Married,Post Graduate,Unemployed,3.9,42337.0,709.0,24284.0,11451.0,Rented,,2,5,0,0.844,Rejected
44,Female,Widowed,High School,Salaried,1.3,59159.0,726.0,23997.0,12996.0,Rented,4.3,0,0,0,0.625,Approved
63,Female,Single,Post Graduate,Salaried,0.0,105035.0,734.0,3963.0,8208.0,Living with Family,4.9,1,3,0,0.116,Approved
29,Female,Married,Graduate,Self-Employed,10.7,82713.0,738.0,21807.0,16026.0,Mortgaged,0.6,0,7,0,0.457,Approved
39,Male,Divorced,Graduate,Self-Employed,11.0,47170.0,714.0,22660.0,6987.0,Mortgaged,11.9,1,3,0,0.629,Approved
31,Male,Single,Post Graduate,Salaried,0.0,80601.0,737.0,14602.0,11443.0,Living with Family,1.2,2,0,0,0.323,Approved
57,Female,Single,Post Graduate,Salaried,0.0,96343.0,677.0,1000.0,10624.0,Owned,4.1,4,7,0,0.121,Approved
39,Female,Single,Graduate,Salaried,6.7,43677.0,773.0,1000.0,9839.0,Living with Family,9.1,3,4,0,0.248,Approved
64,Female,Married,Graduate,Self-Employed,7.3,97940.0,633.0,12484.0,10379.0,Living with Family,2.9,2,3,1,0.233,Approved
32,Male,Divorced,Graduate,Retired,3.6,57777.0,518.0,10158.0,17931.0,Living with Family,4.4,2,7,0,0.486,Rejected
24,Male,Single,Graduate,Salaried,5.8,80596.0,807.0,1577.0,20015.0,Owned,3.0,2,4,0,0.268,Approved
47,Female,Married,Doctorate,Unemployed,4.8,61131.0,737.0,18484.0,24463.0,Rented,3.8,2,4,0,0.703,Approved
50,Female,Married,High School,Salaried,6.1,59324.0,657.0,4799.0,10043.0,Rented,7.2,2,5,0,0.25,Approved
65,Male,Married,Graduate,Self-Employed,1.5,46250.0,605.0,1000.0,14827.0,Mortgaged,2.7,4,1,1,0.342,Rejected
60,Female,Married,Post Graduate,Unemployed,5.9,84157.0,831.0,33570.0,11318.0,Rented,0.0,0,0,0,0.533,Approved
60,Male,Widowed,Graduate,Self-Employed,2.6,95615.0,629.0,19542.0,6692.0,Owned,3.9,1,4,1,0.274,Approved
49,Male,Single,Post Graduate,Salaried,2.2,119620.0,812.0,11167.0,16094.0,Owned,4.2,0,6,0,0.228,Approved
37,Male,Single,High School,Salaried,0.0,21217.0,692.0,2287.0,6889.0,Rented,4.6,4,7,0,0.432,Rejected
40,Male,Married,High School,Business Owner,5.1,70522.0,607.0,7029.0,17758.0,Living with Family,3.5,0,0,1,0.351,Rejected
27,Male,Married,Graduate,Self-Employed,10.0,77778.0,577.0,9397.0,0.0,Owned,1.4,3,0,0,0.121,Approved
40,Female,Married,Graduate,Salaried,4.4,56260.0,678.0,10107.0,13562.0,Owned,3.3,0,7,0,0.421,Approved
37,Female,Single,Post Graduate,Self-Employed,4.2,85491.0,703.0,12096.0,27312.0,Rented,9.3,2,1,2,0.461,Rejected
22,Female,Single,Graduate,Salaried,12.3,50211.0,564.0,4371.0,7861.0,Owned,3.9,4,4,1,0.244,Rejected
30,Male,Divorced,High School,Salaried,11.1,89479.0,563.0,7139.0,17610.0,Rented,6.0,4,3,3,0.277,Rejected
45,Male,Single,Graduate,Business Owner,14.7,57633.0,808.0,1000.0,5388.0,Rented,0.9,0,1,0,0.111,Approved
37,Male,Married,Graduate,Salaried,,85078.0,535.0,1000.0,5395.0,Mortgaged,3.1,3,6,0,0.075,Approved
65,Female,Married,Graduate,Salaried,6.3,84875.0,731.0,1180.0,19923.0,Rented,1.0,1,6,0,0.249,Approved
42,Male,Single,High School,Salaried,0.2,42389.0,700.0,9512.0,10196.0,Owned,7.9,3,2,0,0.465,Approved
64,Female,Single,Graduate,Retired,3.4,79767.0,727.0,12228.0,1591.0,Mortgaged,0.0,2,6,0,0.173,Approved
50,Female,Single,Post Graduate,Salaried,8.9,54160.0,462.0,19188.0,6775.0,Rented,5.1,3,4,1,0.479,Rejected
22,Female,Married,Graduate,Salaried,13.2,76329.0,627.0,18737.0,0.0,Owned,5.0,4,1,0,0.245,Approved
30,Male,Single,Graduate,Salaried,0.8,35361.0,407.0,20614.0,7192.0,Owned,4.8,1,2,1,0.786,Rejected
52,Male,Married,High School,Salaried,7.3,45651.0,551.0,12255.0,0.0,Rented,0.0,0,0,0,0.268,Rejected
45,Male,Single,Post Graduate,Salaried,2.0,71911.0,751.0,20898.0,0.0,Owned,0.0,1,4,0,0.291,Approved
34,Male,Single,High School,Salaried,5.3,47783.0,640.0,1000.0,5961.0,Mortgaged,4.4,1,4,0,0.146,Approved
44,Female,Single,Graduate,Salaried,5.2,92556.0,769.0,20434.0,665.0,Rented,1.2,0,1,0,0.228,Approved
61,Female,Single,Graduate,Self-Employed,7.9,47007.0,739.0,14642.0,8030.0,Owned,2.1,3,5,0,0.482,Approved
38,Female,Single,High School,Salaried,16.2,39603.0,569.0,23655.0,12182.0,Mortgaged,2.7,4,2,0,0.905,Rejected
23,Male,Divorced,Graduate,Salaried,8.4,64801.0,710.0,1000.0,11661.0,Owned,0.8,2,1,0,0.195,Approved
34,Female,Single,High School,Business Owner,3.9,65550.0,552.0,23209.0,10978.0,Rented,0.3,2,1,0,0.522,Approved
63,Female,Married,Post Graduate,Salaried,3.0,90758.0,700.0,1000.0,0.0,Mortgaged,4.0,2,4,0,0.011,Approved
55,Male,Married,High School,Salaried,5.0,78269.0,733.0,25073.0,5217.0,Living with Family,0.0,4,7,0,0.387,Approved
58,Female,Married,Doctorate,Retired,1.6,40740.0,630.0,7412.0,19231.0,Owned,2.5,0,4,0,0.654,Rejected
62,Male,Married,Graduate,Self-Employed,6.7,97425.0,489.0,18739.0,30087.0,Rented,2.0,2,4,1,0.501,Rejected
